id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
0000.00.1214;RPPN FAZENDA PIONEIRA;396,4700;Federal;PA;Uso Sustentável;1998;uc;61,21726608276367;320,330169677734;0,5052304863929749;30,792474746704102;30,50460243225098;34,586742401123047;11,358121871948242;147,66265869140625;236,332046508789;141,066619873047;26,3160991668701;1;8,16455917358398e+01;0;0,00000000000000e+00
0000.00.1224;RPPN RESERVA ECOLÓGICA AMÉRICA AMAZÔNICA;4790,2000;Federal;MT;Uso Sustentável;2002;uc;22,30321945028102;354,352789046917;0,4371924213272460;17,391696158875810;166,11747417044131;539,825439453125000;179,249199725211923;141,91588819787859;261,795671828250;180,426765928877;26,2461536082816;0;1,05756862945557e+04;2;4,60627471923828e+04
0000.00.1447;RPPN RESERVA DR. PHELIPPE DAOU;64,8300;Federal;AM;Uso Sustentável;2001;uc;35,69058799743652;392,388488769531;1,1388700306415558;117,686203002929673;1,69783280789852;102,852024078369141;0,850435778498650;130,89055061340332;287,136627197266;208,756462097168;26,2887935638428;0;9,13460876464844e+02;0;0,00000000000000e+00
0000.00.2131;RPPN LOTE CRISTALINO;604,2900;Federal;MT;Uso Sustentável;1997;uc;19,16390705108642;322,104288736979;0,4507386783758799;1,126390218734741;115,64964548746744;647,746276855468750;35,111106872558594;257,42736307779950;253,971074422201;184,486104329427;26,6997744242350;0;5,08288619995117e+02;0;0,00000000000000e+00
0000.00.3090;RPPN IRMÃOS SATELIS;41,1300;Federal;RO;Uso Sustentável;2012;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.2105;RPPN FAZENDA BOSCO;486,8200;Federal;RO;Uso Sustentável;2005;uc;78,15283679962158;264,048385620117;0,3989172726869583;93,587486267089844;83,52790641784668;178,847366333007812;0,840738520026207;459,76244354248047;187,757877349854;133,424041748047;23,8360247612000;0;6,60989517211914e+02;0;0,00000000000000e+00
0000.00.1130;RPPN VALE DAS ANTAS;62,4600;Federal;RO;Uso Sustentável;1999;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.1456;RPPN LAÇO DE AMOR;7,6800;Federal;AM;Uso Sustentável;2000;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.1316;RPPN AMOREIRA;346,7500;Federal;MA;Uso Sustentável;2001;uc;139,16624450683594;310,752156575521;0,2192996939023336;0,663990795612335;9,30075359344482;28,010798772176106;1,793928802013397;12,01777966817220;191,715942382812;164,451482137044;27,0041084289551;0;8,87205028533936e+01;0;0,00000000000000e+00
0000.00.1131;RPPN SERINGAL ASSUNÇÃO;590,4300;Federal;RO;Uso Sustentável;1997;uc;36,01075808207194;355,050608317057;0,1768579532702764;5,570473829905192;41,94962946573893;21,974322001139324;39,607631683349609;59,71805826822917;270,648315429688;184,843561808268;25,7195421854655;0;3,99624588012695e+02;0;0,00000000000000e+00
0000.00.1226;RPPN RESERVA ECOLÓGICA LOURDES FÉLIX SOARES;781,0600;Federal;MT;Uso Sustentável;2002;uc;9,05018675327301;313,854476928711;0,4401296656578779;1,681306004524231;116,83898353576660;523,442962646484375;6,953139305114746;270,48501968383789;226,909938812256;162,627208709717;25,9946455955505;0;5,04091979980469e+02;0;0,00000000000000e+00
0000.00.1451;RPPN SÍTIO MORADA DO SOL;41,8900;Federal;AM;Uso Sustentável;1996;uc;49,90642547607422;375,190521240234;0,5912417769432068;125,156509399414062;40,97432327270508;116,523544311523438;2,402352333068848;154,46385192871094;247,565017700195;201,458618164062;26,2266616821289;0;2,81822509765625e+02;1;2,81822509765625e+04
0000.00.1443;RPPN LOTE URBANO;16,9700;Federal;AP;Uso Sustentável;1998;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.1230;RPPN RESERVA ECOLÓGICA VERDE AMAZÔNIA;10322,1200;Federal;MT;Uso Sustentável;2002;uc;20,48692512512207;343,752037341778;0,7146034951393421;25,531243195900551;149,99602919358475;533,030194209172123;185,294217183039734;176,51578257634088;249,417836849506;178,006129191472;26,0989306156452;0;2,32212358551025e+04;8;1,81410510253906e+05
0000.00.1457;RPPN MORADA DO SOL E DA LUA;6,7200;Federal;AM;Uso Sustentável;2001;uc;37,57972335815430;384,576629638672;0,7259396389126778;119,547878265380859;5,17440247535706;106,328594207763686;1,499101638793945;137,46008300781250;292,830108642578;209,542739868164;26,2438621520996;0;4,06150833129883e+02;0;0,00000000000000e+00
0000.00.0104;FN DE PAU-ROSA;985311,6600;Federal;AM;Uso Sustentável;2001;uc;38,06755231857494;364,671174583229;0,4364720249020533;116,792547456340159;54,26016560219016;262,833986994474628;111,405517424403598;84,83496713526702;262,837918442361;195,292676694883;26,8969862320616;0;2,56816044905853e+06;485;1,28660328857422e+07
0000.00.0274;RESEX DO ALTO TARAUACÁ;154131,6000;Federal;AC;Uso Sustentável;2000;uc;28,98988089216018;332,576019662164;0,4002844390277431;161,475173950195312;264,51043180043763;496,148741471659491;117,420119701350956;307,59039734005160;291,340962477828;154,038401585193;24,8200920815610;1;3,80357688812256e+05;73;1,80641200180054e+06
0000.00.1612;FN DO IQUIRI;1470185,5800;Federal;AM;Uso Sustentável;2008;uc;23,20831149789662;363,930393401355;0,1983795023901188;72,964709359732439;172,90115882700664;137,241773422857790;109,847067524587999;130,50623534877195;279,596702907575;172,480862581264;25,8509038396684;8;4,00317988641548e+06;1052;2,85693362804413e+07
0000.00.0210;RB DO RIO TROMBETAS;407752,5400;Federal;PA;Proteção Integral;1979;uc;59,68976488703906;348,074534606528;0,6718675579609403;120,826968765562924;33,19865601074813;168,613287754145006;65,648359089115658;84,74012084125110;277,481799346413;216,744122754821;26,7647631009335;0;9,11683198551178e+05;211;5,00354699478149e+06
3903.15.4456;ÁREA DE PROTEÇÃO AMBIENTAL JARÁ;4852,9100;Municipal;PA;Uso Sustentável;2019;uc;45,88348585983803;312,073478961813;0,2688922244926979;16,742061384792986;32,86202292606748;69,992043330751613;53,691292072164600;19,28972569827376;247,717648736362;173,705823174838;27,0589890315615;0;2,70204962921143e+03;2;2,14105087280273e+04
0000.00.0223;RESEX CHOCOARÉ-MATO GROSSO;4617,8300;Federal;PA;Uso Sustentável;2002;uc;157,94845050314200;364,567815365999;0,1993960229598958;145,759232894234032;32,35942376178244;64,136755570121437;3,369417379731718;19,15790503957997;418,451619023862;213,497622282609;26,2921752100405;0;1,36976929855347e+03;1;9,50023727416992e+03
1709.15.4587;RVS DA ILHA CHAÚ;115,8500;Municipal;PA;Proteção Integral;2022;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0189.11.4597;PNM DE PIMENTA BUENO;546,6400;Municipal;RO;Proteção Integral;1993;uc;39,16081905364990;291,303024291992;0,7587578147649765;183,656589508056641;74,83374214172363;96,700115203857422;0,744979217648506;227,14043807983401;197,829559326172;150,550750732422;24,6941809654236;0;4,88343627929688e+02;0;0,00000000000000e+00
0000.11.1495;PE DE CORUMBIARA;380077,1800;Estadual;RO;Proteção Integral;1990;uc;31,67926883270304;288,907255644666;0,0880230470055258;25,601782365168823;126,37996554167374;242,981674906010682;58,802416352383858;163,32617936165749;181,973601052507;129,340572549169;25,5001693499418;2;2,10984287127495e+05;606;2,64745392479897e+06
0000.00.4522;RPPN AJURICABA;302,3700;Federal;AM;Uso Sustentável;2009;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.4534;RPPN FRIGONOSSO;558,0600;Federal;RO;Uso Sustentável;2019;uc;48,10549163818359;365,878356933594;0,0510709583759308;7,283567667007446;20,56572389602661;50,911671638488770;2,686410814523697;111,60941886901855;276,343566894531;140,649539947510;26,4223194122314;0;7,10582183837891e+02;0;0,00000000000000e+00
0000.00.0222;RESEX CHICO MENDES;931452,2700;Federal;AC;Uso Sustentável;1990;uc;51,11753687694647;291,646097229252;0,3732939764749205;60,254608194268769;429,57141610177541;146,061402787007552;36,086120526912296;254,07953595086701;223,088765937957;141,168508778519;24,8568156295522;330;1,79967570448875e+06;921;1,77862818174362e+07
0000.00.0043;ARIE PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS;3179,9800;Federal;AM;Uso Sustentável;1985;uc;46,15147628784180;377,992976074219;0,4720319420099258;79,144256896972649;49,27284484863281;65,223498382568366;18,990519046783447;119,16198608398436;254,085772705078;199,181417236328;26,3297811126709;0;7,14392729187012e+03;2;5,43539031982422e+04
0000.00.0221;RESEX BARREIRO DAS ANTAS;106110,9900;Federal;RO;Uso Sustentável;2001;uc;63,83782714399049;327,667562710566;0,2336211000760116;55,331214833563578;145,18382593929658;255,037515553403210;84,674151081856479;172,59992765555182;221,025830461679;136,186794732655;26,2848944099440;0;2,23383080505371e+05;76;1,49024726533890e+06
0000.00.0241;RESEX IPAÚ-ANILZINHO;55833,8100;Federal;PA;Uso Sustentável;2005;uc;68,81411741020975;339,600061709515;0,2029998944871728;9,570755382713754;67,80828720978583;87,134291402409588;4,688158377279503;20,89339782638050;290,757443803080;201,080365241690;26,6333260304026;21;6,40906106691360e+04;31;4,52654376983643e+05
0205.11.4603;EE DAS CAPIVARAS, CATEGORIA DE PROTEÇÃO INTEGRAL;3,4500;Municipal;RO;Proteção Integral;2016;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0205.11.4601;APA PARQUE DAS MANGUEIRAS;7,1400;Municipal;RO;Uso Sustentável;2022;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.1520;RESEX DO QUILOMBO FLEXAL;9338,2300;Federal;MA;Uso Sustentável;1992;uc;160,88335899684739;294,428788226584;0,3393386532755002;73,816789378290594;99,59212950001591;77,576461294422984;3,811284496732380;31,67125955871914;224,820871601934;129,862615585327;26,4201189124066;0;2,94327164649963e+03;8;2,43382072448730e+04
0000.00.0283;RESEX RIO UNINI;849679,7600;Federal;AM;Uso Sustentável;2006;uc;31,56428046062075;396,508378832733;0,1058529991113438;69,778923840158512;238,72646129085643;420,748712188896093;277,116807150201339;54,92815816368180;260,735475098036;222,263690782233;26,3153562815253;0;1,74047335127831e+06;376;8,19647803306580e+06
0000.00.0038;ARIE JAVARI BURITI;13176,8900;Federal;AM;Uso Sustentável;1985;uc;21,50867356872559;550,769231201172;0,0890930873602629;4,913348944664001;182,37719165039061;756,695734863281245;454,366427246093735;69,47945803833008;335,246132568359;235,969460937500;26,0785135192871;0;1,98176068420410e+04;3;4,80540771484375e+04
0000.00.0083;FN DE ALTAMIRA;725418,1400;Federal;PA;Uso Sustentável;1998;uc;29,09925329196156;331,092544258266;0,6327125206915922;204,441818976639496;45,87843991073321;377,740876042747004;69,240243930590481;267,97118167739416;335,663918276679;191,891203243011;25,5480355775793;215;1,64955617010880e+06;323;7,27977045898438e+06
0000.00.0120;FN DO MACAUÃ;176367,8700;Federal;AC;Uso Sustentável;1988;uc;24,00503893352690;314,992608693868;0,3174080692294265;150,192349773161226;481,52447412314535;200,158717709495903;101,541472473999363;243,69673883347284;255,705140844179;155,339529000077;24,6624960453236;0;3,47722164672852e+05;157;3,06567658233643e+06
0000.00.0126;FN MAPIÁ - INAUINI;368945,8000;Federal;AM;Uso Sustentável;1989;uc;14,33871859000882;318,089055709100;0,3917840013239909;74,295966504079530;384,53681349574686;196,247502826900103;93,458916888940195;175,44236267139118;255,172801376031;178,395838253978;24,9828932570179;0;1,03309138116455e+06;274;7,60474827117920e+06
0000.00.0188;PN SERRA DA CUTIA;283498,1300;Federal;RO;Proteção Integral;2001;uc;63,91098245510385;323,256517215865;0,3548352878093213;67,078131951576424;146,02702669663864;267,596079518972374;63,913338247409534;190,27944843828183;219,430120899001;133,692985088044;26,0431298920603;0;5,58284597923279e+05;204;3,99947162246704e+06
0000.00.0230;RESEX DO BAIXO JURUÁ;178038,1600;Federal;AM;Uso Sustentável;2001;uc;33,25416227326374;499,573297281337;0,1577246229552757;16,560659343248705;299,74298390124591;635,477534231872369;452,808386597173353;83,12414767850967;313,001498622883;241,523673689482;26,4803480889878;3;4,28134032814026e+05;74;1,91086589202881e+06
0000.00.0228;RESEX DE SÃO JOÃO DA PONTA;3409,4700;Federal;PA;Uso Sustentável;2002;uc;121,57418060302734;341,945315551758;0,1242376239970326;79,982380676269528;65,08033599853516;37,922845554351809;4,936804363131523;16,31758885383606;428,065609741211;232,794635772705;26,5781750679016;0;1,11098300933838e+03;0;0,00000000000000e+00
0000.00.1517;RESEX DO ALTO JURUÁ;537979,8700;Federal;AC;Uso Sustentável;1990;uc;22,67039443344482;323,578180538620;0,3258699367109696;177,818596122278024;250,99472138350399;539,797979483420022;154,344468642598372;287,13648169923226;257,105566650728;146,379144323641;25,1543656480905;50;1,20643455540466e+06;283;6,33168754348755e+06
0000.00.0240;RESEX DO EXTREMO NORTE DO ESTADO DO TOCANTINS;9070,0800;Federal;TO;Uso Sustentável;1992;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.0235;RESEX DO MÉDIO JURUÁ;286954,9500;Federal;AM;Uso Sustentável;1997;uc;10,22121448103954;580,632674992021;0,1329537761717750;17,299455586970382;226,26271295632185;528,805036950661929;382,857855528159007;102,63101477343490;320,494376938381;216,712212402994;26,0889488105029;3;6,97978856269836e+05;125;3,25385851898193e+06
0000.00.0247;RESEX MARINHA DE ARAÍ-PEROBA;62577,0600;Federal;PA;Uso Sustentável;2005;uc;135,89578247070312;351,080956964545;0,0826236106750499;235,443878757497686;30,15089972553358;150,375722249348968;8,187502138601626;10,78843430612908;422,837852269574;186,922000322186;26,3824819137490;0;7,55623092651367e+03;0;0,00000000000000e+00
0000.00.0250;RESEX MARINHA DE TRACUATEUA;27864,3000;Federal;PA;Uso Sustentável;2005;uc;138,74839019775391;342,130004266296;0,0962466778083131;194,881861831202627;33,22644104620423;109,821350020591680;10,141070886091752;12,94724490425804;429,927409778942;203,585565894541;26,3604217683426;0;4,73185589790344e+03;0;0,00000000000000e+00
0000.00.0243;RESEX MÃE GRANDE DE CURUÇÁ;36827,8300;Federal;PA;Uso Sustentável;2002;uc;137,83971048990887;357,848931206597;0,1413683413217465;95,441527303059900;80,13694017198351;45,825088543362085;8,726446709367965;15,24317304823134;471,967665608724;231,882216729058;26,6129325442844;0;2,34321727752686e+03;1;5,12703018188477e+03
0000.00.0282;RESEX TERRA GRANDE-PRACUÚBA;194855,8300;Federal;PA;Uso Sustentável;2006;uc;93,75251124244380;355,811984665160;0,0957233046060451;98,853643030402722;159,41077929762736;114,793320046979844;77,307694737336917;22,86330783654925;486,446533046383;211,990343498461;26,2117908195648;0;3,54983568992615e+05;53;1,03476361770630e+06
0000.00.0271;FN DO AMANA;682642,9700;Federal;AM, PA;Uso Sustentável;2006;uc;37,83004339346038;372,251117623999;0,7110900355463592;52,113854978800518;57,10511985624497;324,018622724794454;39,446560503233975;161,08746094550753;269,331057639164;192,777087211053;26,5799054526727;24;1,93443646247101e+06;424;1,20563836975098e+07
0205.11.4685;ARIE PARQUE DAS ÁGUAS MARECHAL RONDOM.;2,9900;Municipal;RO;Uso Sustentável;2023;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.0257;RESEX RIOZINHO DA LIBERDADE;324899,9300;Federal;AC, AM, PA;Uso Sustentável;2005;uc;20,09414622705996;378,887918876737;0,2797399943532192;98,028915373621061;217,08631285964600;543,514426017437700;52,132298084457886;249,83829111897583;315,601550926954;166,271211273625;24,9160651592074;6;7,94103530807495e+05;216;5,27648578643799e+06
0000.00.0097;FN DE JACUNDÁ;220820,5700;Federal;RO;Uso Sustentável;2004;uc;26,92625523455133;328,507853591713;0,1631391645127780;37,709118715951568;25,15778853615882;58,073553318319576;57,764102612436510;92,02000804995028;242,442505137953;189,329010456261;25,4651026843151;2;4,97984119308472e+05;171;3,93865430450439e+06
0000.00.1626;PN NASCENTES DO LAGO JARI;808598,7000;Federal;AM;Proteção Integral;2008;uc;17,81850259121777;506,531132257676;0,1190805439197802;54,549430295837837;306,78978683883065;265,361088524630247;74,283117837071146;66,94915547500642;276,457824199845;186,078144119039;26,5878764881255;0;1,96629476956177e+06;639;1,54824374832153e+07
6224.51.4623;"PNM ""O SEMEADOR""";12,4700;Municipal;MT;Proteção Integral;2023;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.00.0118;FN DO JAMARI;222160,0800;Federal;RO;Uso Sustentável;1984;uc;26,51199278281452;310,777512095605;0,2541219444532450;98,147550193100599;5,42092746455598;120,667267001617176;10,547219512573054;123,55135449055211;223,131468306012;197,044804773149;25,1996271296266;6;5,46688259559631e+05;183;4,52953712158203e+06
